meanAx,sdAx,rangeAx,meanAy,sdAy,rangeAy,meanAz,sdAz,rangeAz,meanGx,sdGx,rangeGx,meanGy,sdGy,rangeGy,meanGz,sdGz,rangeGz,label,studentId
0.8804,0.2806,0.8902,-0.0154,0.0486,0.1788,-0.4265,0.3849,1.3458,-48.3521,56.9800,165.8936,-217.2607,415.2900,1330.4443,-4.1016,42.9951,154.4189,right,11611553
0.8835,0.1595,0.3698,0.1092,0.0780,0.1885,-0.1906,0.1707,0.4178,-49.1333,20.8548,49.3164,-422.7295,266.6711,649.1699,8.4229,19.0215,44.6167,right,11611553
